record_id,scenario,expected_annual_loss_nzd,events_exposed,OBJECTID,asset_type,asset_group,asset_id,VALIDATIONSTATE,GlobalID,description,SITE,site_description,local_board,STREETNAME,STREETNUMBER,city,replacement_value_nzd,criticality_score,priority_score,risk_band
park-1935,slr_1m,0.0,0,1935,Half Courts - Public Access,Playspace Location,10879-L100-230-EXW-003,3,fadb3e6a-e900-44c9-8d88-eeffcba65bd3,PS_Courts,10879,Hayman Park,Otara-Papatoetoe,Wiri Station Road,57R,Auckland,250000.0,2,0.0,No modelled exposure
park-1936,slr_1m,0.0,0,1936,Unknown,Fitness Location,10739-L100-230-EXW-001,3,d943102c-9abe-4f59-aa00-b7b09d608c0c,PS_Fitness Station,10739,Papatoetoe Recreation Grounds,Otara-Papatoetoe,Great South Road,295R,Auckland,300000.0,2,0.0,No modelled exposure
park-1937,slr_1m,0.0,0,1937,Public Toilet,Building Level 3,10465-B005-151,3,ea3eb27f-fbe2-4986-91a2-a21ea6e49110,Toilet Forestry Carpark,10465,Te Arai Regional Park,Rodney,Te Arai Point Road,,North Shore,450000.0,3,0.0,No modelled exposure
park-1938,slr_1m,0.0,0,1938,Public Toilet,Building Level 3,21906-B001-151,3,ddf7ae69-c357-40a1-a940-a2644d61a42f,Carribean Sportsfield public toilet,21906,Unsworth & St Lucia Res / Caribbean Spts,Upper Harbour,Barbados Drive,74,Auckland,450000.0,3,0.0,No modelled exposure
park-194,slr_1m,0.0,0,194,Public Toilet,Building Level 3,10496-B003-151,3,a2c6061d-dd19-4921-a912-856600f881d5,Toilet- (Wi27) Composting Whak,10496,Whakanewha Regional Park,Waiheke,Gordons Road,75,Waiheke Island,450000.0,3,0.0,No modelled exposure
park-1940,slr_1m,0.0,0,1940,Public Toilet,Building Level 3,10835-B016-100,3,eed763a2-9e8a-4503-8fdd-f6eccadfccd3,Mangere Centre Park Playgrd Toilet,10835,Mangere Centre Park,Mangere-Otahuhu,Robertson Road,141R,Auckland,450000.0,3,0.0,No modelled exposure
park-1943,slr_1m,0.0,0,1943,Public Toilet,Building Level 3,21785-B002-151,3,4fdf2001-1758-4ed3-a9ab-42d811d85fd2,Toilet (Permaloo),21785,Seddon Park,Franklin,Seddon Street,2-6,Auckland,450000.0,3,0.0,No modelled exposure
park-1947,slr_1m,0.0,0,1947,Unknown,Playground Location,10790-L100-230-EXW-003,3,5344e781-fe8d-4cb1-8d9a-2d9de4741fdb,PS_Playground,10790,Aorere Park,Otara-Papatoetoe,Raglan Street,53R,Auckland,300000.0,2,0.0,No modelled exposure
park-1948,slr_1m,0.0,0,1948,Unknown,Fitness Location,10790-L100-230-EXW-002,3,796210a5-c52d-4b74-b527-44bc7d56dbc8,PS_Fitness Station,10790,Aorere Park,Otara-Papatoetoe,Raglan Street,53R,Auckland,300000.0,2,0.0,No modelled exposure
park-1949,slr_1m,0.0,0,1949,Bump Track,Playground Location,10879-L100-230-EXW-004,3,29df6d08-d3ad-4574-9ee2-38cbff838655,PS_Bump Track,10879,Hayman Park,Otara-Papatoetoe,Wiri Station Road,57R,Auckland,350000.0,2,0.0,No modelled exposure
park-195,slr_1m,0.0,0,195,Public Toilet,Building Level 3,10497-B020-151,3,a933c9b7-1194-4539-809d-b0231089676a,Tainui Campsite Toilet Block-Waha,10497,Waharau Regional Park,Franklin,East Coast Road,1748,Auckland,450000.0,3,0.0,No modelled exposure
park-1950,slr_1m,0.0,0,1950,Unknown,Playground Location,20831-L100-230-EXW-001,3,8f06aa05-6fb8-42ca-9e40-15e476146511,PS_Playground-Gould Reserve,20831,Gould Reserve,Devonport-Takapuna,The Strand,16,Auckland,300000.0,2,0.0,No modelled exposure
park-1951,slr_1m,0.0,0,1951,Unknown,Playground Location,35390-L100-230-EXW-001,3,59d0ef88-8531-425a-ac89-a226952ff670,PS_Playground (Whole)-,35390,Te Ara Awataha,Kaipatiki,Awhata Drive,,Northcote,300000.0,2,0.0,No modelled exposure
park-1952,slr_1m,0.0,0,1952,Pump Track,Playground Location,10757-L100-230-EXW-003,3,a7d1af7b-f635-413a-af2f-b946d7bce202,PS_Pump Track,10757,Moana-Nui-a-Kiwa Pool & Leisure Centre,Mangere-Otahuhu,Mascot Avenue,66R,Manukau,500000.0,2,0.0,No modelled exposure
park-1953,slr_1m,0.0,0,1953,Unknown,Fitness Location,21971-L100-230-EXW-L02,3,f12f4cac-5991-4fb2-b1be-fc4915719319,PS_Fitness Station,21971,Earnslaw Park,Howick,Earnslaw Crescent,26R,Auckland,300000.0,2,0.0,No modelled exposure
park-1954,slr_1m,0.0,0,1954,Public Toilet,Building Level 3,21074-B100-151,3,ed1c0eee-3c4c-432d-85ee-ef2d083290f1,Toilets-(Molley Green reserve),21074,Molley Green Reserve,Puketapapa,Morrie Laing Avenue,47,Auckland,450000.0,3,0.0,No modelled exposure
park-1955,slr_1m,0.0,0,1955,Public Toilet,Building Level 3,24810-B003-151,3,eab6b07d-e575-4516-a2d1-42f265e2c064,Composting Toilet - Crater Bay,24810,Browns Island (Motukorea) Regional Park,Waiheke,Hauraki Gulf Maritime Pk (Motukorea Is),,AUCKLAND,450000.0,3,0.0,No modelled exposure
park-1956,slr_1m,0.0,0,1956,Toilet/Changing,Building Level 3,10099-B051-151,3,e5426bc4-75ef-4243-9310-f04af11eec36,Toilet - Mercury Lane,10099,Streetscape - Waitemata,Waitemata,Mercury Lane & Karangahape Road,Cnr,CBD,800000.0,3,0.0,No modelled exposure
park-1957,slr_1m,0.0,0,1957,Public Toilet,Building Level 3,10418-B001-151,3,cb9a6a0b-842c-4f5b-8d31-ead792f6e30f,Toilet - W12 (Riversdale Reserve),10418,Riversdale Reserve,Whau,Riversdale Road,93-123,Auckland,450000.0,3,0.0,No modelled exposure
park-1958,slr_1m,0.0,0,1958,Public Toilet,Building Level 3,11273-B027-151,3,60f34a96-9f84-4d71-a011-41247fe99eff,Toilet-Orewa Res north of playground,11273,Orewa Reserve,Hibiscus and Bays,Hibiscus Coast Highway,265,Auckland,450000.0,3,0.0,No modelled exposure
park-1959,slr_1m,0.0,0,1959,Changing Shed,Building Level 3,10383-B002-101,3,c10f5ced-3fd4-48e9-ac8b-cdc475a8bff7,Murphy Park-Change Room,10383,Murphy Park,Mangere-Otahuhu,Church Street,102,Auckland,650000.0,2,0.0,No modelled exposure
park-196,slr_1m,0.0,0,196,Public Toilet,Building Level 3,10493-B024-151,3,34268c44-d020-49db-9535-5c194e394ba8,Shearing Shed Compost toilet-Waitawa,10493,Waitawa Regional Park,Franklin,Clevedon Kawakawa Road,1168,Franklin,450000.0,3,0.0,No modelled exposure
park-1960,slr_1m,0.0,0,1960,Public Toilet,Building Level 3,21288-B002-151,3,74d67213-5290-49c6-a0f9-1bcde52e8326,Toilet - (Gardner reserve),21288,Gardner Reserve,Whau,Rankin Avenue,,Auckland,450000.0,3,0.0,No modelled exposure
park-1961,slr_1m,0.0,0,1961,Public Toilet,Building Level 3,22977-B002-151,3,5dfd4bef-c506-469f-b426-51fb6d35bdd2,Toilet- Samuel Miller Park,22977,Samuel Miller Park (Nelson St Reserve),Franklin,Nelson Street,42,Auckland,450000.0,3,0.0,No modelled exposure
park-1962,slr_1m,0.0,0,1962,Playspace - Public Access,Playspace Location,10277-L100-230-EXW-002,3,5ba25386-be2d-4c46-a71d-a4c8a6301fb1,NOT SUPPLIED FROM SAP,NOT SUPPLIED FROM SAP,NOT SUPPLIED FROM SAP,NOT SUPPLIED,NOT SUPPLIED FROM SAP,,NOT SUPPLIED FROM SAP,400000.0,2,0.0,No modelled exposure
park-1963,slr_1m,0.0,0,1963,Toilet/Changing,Building Level 3,21136-B002-151,3,cd44bda0-08c7-416a-a3ec-ebd18a38c533,Toilet Block ( Green Bay domain),21136,Green Bay Domain,Whau,Cliff View Drive,23,Auckland,800000.0,3,0.0,No modelled exposure
park-1964,slr_1m,0.0,0,1964,Public Toilet,Building Level 3,11466-B009-152,3,68243262-c3b6-4191-9806-712d1abfadb9,Animal Welfare - Compound Toilets,11466,Henderson Animal Shelter,Henderson-Massey,The Concourse,50,Auckland,450000.0,3,0.0,No modelled exposure
park-1965,slr_1m,0.0,0,1965,Public Toilet,Building Level 3,10468-B047-151,3,2ff941d1-1857-4c06-ba1c-468289a3c890,Piggots Camp Composting Toilet,10468,Hunua Ranges Regional Park,Franklin,Lilburne Road,,Hunua,450000.0,3,0.0,No modelled exposure
park-1966,slr_1m,0.0,0,1966,Public Toilet,Building Level 3,10383-B002-100,3,bde68a25-bfea-425f-a4b9-5f69dd67986f,Murphy Park-Toilet,10383,Murphy Park,Mangere-Otahuhu,Church Street,102,Auckland,450000.0,3,0.0,No modelled exposure
park-1968,slr_1m,0.0,0,1968,Public Toilet,Building Level 3,10950-B010-151,3,d80e4542-70f3-49f5-b7fb-477c377510b3,NSMP Lucas View Exeloo,10950,North Shore Memorial Park,Upper Harbour,Schnapper Rock Road,235,Auckland,450000.0,3,0.0,No modelled exposure
park-1969,slr_1m,0.0,0,1969,Public Toilet,Building Level 3,33464-B002-151,3,cebde9d7-3b06-4299-a27c-81f723359f5c,Te Kori Scott Point Public Toilet,33464,Te Kori Scott Point,Upper Harbour,Clark Road,121-131,AUCKLAND,450000.0,3,0.0,No modelled exposure
park-197,slr_1m,0.0,0,197,Public Toilet,Building Level 3,10497-B028-101,3,9e5718e7-3648-4999-bf82-2a2e2b1a9218,Toilet - Waharau Hall,10497,Waharau Regional Park,Franklin,East Coast Road,1748,,450000.0,3,0.0,No modelled exposure
park-1970,slr_1m,0.0,0,1970,Public Toilet,Building Level 3,11169-B001-153,3,0db68883-ec5a-4a16-afbb-b1f64d4f5d3f,Massey Park Event Toilets,11169,Massey Park - Papakura,Papakura,Ron Keat Drive,2R,Papakura,450000.0,3,0.0,No modelled exposure
park-1971,slr_1m,0.0,0,1971,Library,Building Level 3,20701-B151-153,3,1a7aecc2-f668-4f98-a48a-6f8cd8deb4be,Orewa Library ground floor toilets,20701,Orewa Library Grounds,Hibiscus and Bays,Moana Avenue,14,North Shore,15000000.0,5,0.0,No modelled exposure
park-1972,slr_1m,0.0,0,1972,Public Toilet,Building Level 3,10950-B011-151,3,0146a15d-d6b7-4218-8523-a21e9abf6f10,NSMP Lucas View West Exeloo,10950,North Shore Memorial Park,Upper Harbour,Schnapper Rock Road,235,Auckland,450000.0,3,0.0,No modelled exposure
park-1973,slr_1m,0.0,0,1973,Library,Building Level 3,20701-B151-154,3,1ad78610-58a1-4896-b3d2-c553e498ed7f,Orewa Library ground floor main area,20701,Orewa Library Grounds,Hibiscus and Bays,Moana Avenue,14,North Shore,15000000.0,5,0.0,No modelled exposure
park-1975,slr_1m,0.0,0,1975,Public Toilet,Building Level 3,35560-B001-151,3,261e27ae-b6b9-4891-9e10-2cc9e8b2b23b,Toilet - Te Rimutahi,35560,Te Rimutahi,Waitemata,Ponsonby Road,254,Auckland,450000.0,3,0.0,No modelled exposure
park-1976,slr_1m,0.0,0,1976,Library,Building Level 3,11379-B005-100,3,4cb902a3-8ff8-4d93-8edd-ec54b69d7a73,Titirangi Book Bus - Temporary Library,11379,Titirangi War Memorial,Waitakere Ranges,South Titirangi Road,500,Auckland,15000000.0,5,0.0,No modelled exposure
park-1977,slr_1m,0.0,0,1977,Public Toilet,Building Level 3,10807-B011-151,3,3b686fff-5bff-4937-a9ad-6f2aa339e97f,Toilets-Adjacent to wetland & play area,10807,Barry Curtis Park,Howick,Chapel Road,163,Auckland,450000.0,3,0.0,No modelled exposure
park-1978,slr_1m,0.0,0,1978,Library,Building Level 3,20701-B151-156,3,3be20b85-2146-4073-a5ed-117152894aa0,Orewa Library level 1 workroom & office,20701,Orewa Library Grounds,Hibiscus and Bays,Moana Avenue,14,North Shore,15000000.0,5,0.0,No modelled exposure
park-1979,slr_1m,0.0,0,1979,Public Toilet,Building Level 3,10931-B005-151,3,bc31227c-5947-4de2-8768-7200a5094983,Toilet Exeloo (Rosedale Park carpark),10931,Rosedale Park,Upper Harbour,Jack Hinton Drive,2,Auckland,450000.0,3,0.0,No modelled exposure
park-1980,slr_1m,0.0,0,1980,Library,Building Level 3,20701-B151-157,3,edaa1f00-eb1a-43af-a25c-e93c498a37ac,Orewa Library Mezz floor toilets,20701,Orewa Library Grounds,Hibiscus and Bays,Moana Avenue,14,North Shore,15000000.0,5,0.0,No modelled exposure
park-1981,slr_1m,0.0,0,1981,Toilet/Changing,Building Level 3,11071-B002-152,3,4cde7a5f-4dff-49f9-ba3a-034dbb2bfb5c,Becroft Park P/T Changing Rooms,11071,Becroft Park Reserve,Devonport-Takapuna,Becroft Drive,8A,North Shore,800000.0,3,0.0,No modelled exposure
park-1982,slr_1m,0.0,2,1982,Public Toilet,Building Level 3,11221-B005-151,3,8a6aa33a-3bb3-4d12-8dcc-8d567a730c0f,Toilet-New Toilet by Playground,11221,Glasgow Park,Rodney,Muriwai Road,65,North Shore,450000.0,3,0.0,No modelled exposure
park-1983,slr_1m,0.0,0,1983,Toilet/Changing,Building Level 3,10302-B005-151,3,d4130855-dabe-4d03-9a65-4a712f398842,Portacom Changing rooms,10302,Onetangi Sports Park (Rangihoua),Waiheke,O'Brien Road,133-165,Waiheke Island,800000.0,3,0.0,No modelled exposure
park-1984,slr_1m,0.0,0,1984,Library,Building Level 3,20701-B151-158,3,f52856e7-5c56-4d35-92dd-123c6f94fc1f,Orewa Library Mezz floor main area,20701,Orewa Library Grounds,Hibiscus and Bays,Moana Avenue,14,North Shore,15000000.0,5,0.0,No modelled exposure
park-1985,slr_1m,0.0,0,1985,Public Toilet,Building Level 3,11071-B002-151,3,4b4f6704-2fff-41d9-9c45-82000ffb8401,Becroft Park Public Toilet,11071,Becroft Park Reserve,Devonport-Takapuna,Becroft Drive,8A,North Shore,450000.0,3,0.0,No modelled exposure
park-1986,slr_1m,0.0,0,1986,Public Toilet,Building Level 3,11169-B004-151,3,ff60b37f-2c4f-4965-8c57-a96e9825e349,Massey Park Event Toilets,11169,Massey Park - Papakura,Papakura,Ron Keat Drive,2R,Papakura,450000.0,3,0.0,No modelled exposure
park-1987,slr_1m,0.0,0,1987,Library,Building Level 3,20701-B151-155,3,a5384b1d-401e-4231-8ba4-22d7fc9c7ba7,Orewa Library level 1 toilets,20701,Orewa Library Grounds,Hibiscus and Bays,Moana Avenue,14,North Shore,15000000.0,5,0.0,No modelled exposure
park-1988,slr_1m,0.0,0,1988,Toilet/Changing,Building Level 3,10464-B034-152,3,dab0bdf7-ede5-4056-a3d9-865369348d1e,Botanic Gardens Library - Toilet,10464,Botanic Gardens Regional Park,Manurewa,Hill Road,102,Auckland,800000.0,3,0.0,No modelled exposure
park-1989,slr_1m,0.0,0,1989,Unknown,Playground Location,35661-L100-230-EXW-001,3,b96590c6-fafa-4aed-a30e-18b8a5138564,PS_Playground,35661,Reporepo Park,Mangere-Otahuhu,Winthrop Way,23,Auckland,300000.0,2,0.0,No modelled exposure
park-1990,slr_1m,0.0,0,1990,Playground Location,Playground Location,10740-L100-230-EXW-002,3,10a873f0-6d74-4a81-b7c7-a09718460063,PS_Playground,10740,Kimpton Park,Otara-Papatoetoe,Kimpton Road,108R,Auckland,300000.0,2,0.0,No modelled exposure
park-1991,slr_1m,0.0,0,1991,Playground - Public Access,Playground Location,10820-L100-230-EXW-004,3,1a0561cc-d3c8-4059-aa64-4a32d34a9f54,PS_Playground_Main,10820,Stadium Reserve - Papatoetoe,Otara-Papatoetoe,St George Street,27,Manukau,300000.0,2,0.0,No modelled exposure
park-1992,slr_1m,0.0,0,1992,Toilet/Changing,Building Level 3,10194-B008-100,3,04fc7217-e7f1-4120-94a9-f238c929d67b,Toilets-Restricted sports access,10194,Waikaraka Park,Maungakiekie-Tamaki,Neilson Street,175-243,Auckland Central,800000.0,3,0.0,No modelled exposure
park-1993,slr_1m,0.0,0,1993,Library,Building Level 3,10210-B152-101,3,9d0da5a2-ef06-474b-9538-94245465f635,Great Barrier Library,10210,Old Service Centre Build. Great Barrier,Aotea/Great Barrier,Hector Sanderson Road,75,Great Barrier Island,15000000.0,5,0.0,No modelled exposure
park-1994,slr_1m,0.0,0,1994,Changing Shed,Building Level 3,11430-B001-152,3,21cce5f2-aa03-42c4-908e-ab41b54630e0,Changing Rooms (Brains Park)-South Side,11430,Brains Park,Whau,Vanguard Road,35,Auckland,650000.0,2,0.0,No modelled exposure
park-1995,slr_1m,0.0,0,1995,Public Toilet,Building Level 3,10560-B001-152,3,dd6a5bcf-733e-4f9e-a626-49b96380bf9c,Toilet-(Clarks Beach Recreation Reserve),10560,Clarks Beach Rec Res and Golf Club,Franklin,Stevenson Road,,Auckland South,450000.0,3,0.0,No modelled exposure
park-1996,slr_1m,0.0,0,1996,Toilet/Changing,Building Level 3,10194-B009-151,3,103f991a-4021-4939-ac03-e6b2fe06b8be,Toilet-(Waikaraka pk Spdway maintained),10194,Waikaraka Park,Maungakiekie-Tamaki,Neilson Street,175-243,Auckland Central,800000.0,3,0.0,No modelled exposure
park-1997,slr_1m,0.0,0,1997,Public Toilet,Building Level 3,34411-B001-151,3,05f399b4-0b10-4bf5-a749-f5fb73b05642,Awaruaika public toilet,34411,Awaruaika,Hibiscus and Bays,,,,450000.0,3,0.0,No modelled exposure
park-1998,slr_1m,0.0,0,1998,Public Toilet,Building Level 3,10020-B007-151,3,d89f5272-7d63-45f6-9abd-fe01b0b7b3c6,Toilet-Panmure Lagoon,10020,Panmure Basin/Peterson Reserve,Maungakiekie-Tamaki,Ireland Road,100,Auckland Central,450000.0,3,0.0,No modelled exposure
park-1999,slr_1m,0.0,0,1999,Library,Building Level 3,10117-B003-151,3,6a0d8995-02ce-4033-9624-86109969fa16,Point Chevalier Library,10117,Point Chevalier Library,Albert-Eden,Great North Road,1221,Auckland Central,15000000.0,5,0.0,No modelled exposure
park-2,slr_1m,0.0,0,2,Library,Building Level 3,10011-B001-156,3,ca584c76-fd56-4f54-ba60-468c1fe8d07e,Auckland Central Library - Lv 03,10011,Auckland Central Library,Waitemata,Lorne Street,44-48,Auckland,15000000.0,5,0.0,No modelled exposure
park-20,slr_1m,0.0,0,20,Public Toilet,Building Level 3,10069-B008-151,3,3f89b79d-443c-42e2-aba8-0471f4f71e13,Toilet - T22 (Ellerslie War Memorial),10069,Streetscape - Orakei,Orakei,Main Highway,138,Auckland,450000.0,3,0.0,No modelled exposure
park-200,slr_1m,0.0,0,200,Public Toilet,Building Level 3,10536-B001-151,3,e9af8dab-7256-4e0a-ad1a-3914d5c22577,Toilet-(Patumahoe Recreation),10536,Patumahoe Recreation Reserve,Franklin,John Street,3,Pukekohe,450000.0,3,0.0,No modelled exposure
park-2000,slr_1m,0.0,0,2000,Playspace - Public Access,Playspace Location,21651-L100-230-EXW-001,3,739c9124-d757-4330-ac56-ba1a5d20e6ef,PS_Playground-Lenore Rd,21651,Boggust Park,Mangere-Otahuhu,Lenore Road,55R,Auckland,400000.0,2,0.0,No modelled exposure
park-2001,slr_1m,0.0,0,2001,Public Toilet,Building Level 3,10875-B005-152,3,72ad69c0-7f93-4c53-84fe-456df3d3c609,Toilets -Tirakau park,10875,Ti Rakau Park,Howick,William Roberts Road,27R,Auckland,450000.0,3,0.0,No modelled exposure
park-2002,slr_1m,0.0,0,2002,Toilet/Changing,Building Level 3,10875-B005-151,3,99e99970-f328-4119-8521-29cfc06e99df,Changing rooms Ti Rakau Park,10875,Ti Rakau Park,Howick,William Roberts Road,27R,Auckland,800000.0,3,0.0,No modelled exposure
park-2003,slr_1m,0.0,0,2003,Playground - Public Access,Playground Location,b3514c68-37b9-488f-b8df-18cee28f3773,3,b3514c68-37b9-488f-b8df-18cee28f3773,,,,Unknown,,,,300000.0,2,0.0,No modelled exposure
park-2004,slr_1m,0.0,0,2004,Half Court - Public Access,Playspace Location,10820-L100-230-EXW-006,3,41365c01-10f1-4532-ad6d-409718a56852,PS_Courts_Tavern Lane,10820,Stadium Reserve - Papatoetoe,Otara-Papatoetoe,St George Street,27,Manukau,250000.0,2,0.0,No modelled exposure
park-2006,slr_1m,0.0,0,2006,Public Toilet,Building Level 3,22476-B001-151,3,c25fae56-ba3c-4f50-9b60-92e6cf563d70,Toilet-New toilet Murrary Jones Reserve,22476,Murray Jones Reserve,Rodney,Newton Road,27,Auckland,450000.0,3,0.0,No modelled exposure
park-2007,slr_1m,0.0,0,2007,Public Toilet,Building Level 3,20390-B002-100,3,136e172f-1398-456e-ad88-28b52d4f8ae7,Public Toilet - Adjacent to 32,20390,Coronation Rd Walkway,Mangere-Otahuhu,Coronation Road,26R,Auckland,450000.0,3,0.0,No modelled exposure
park-2008,slr_1m,0.0,0,2008,Public Toilet,Building Level 3,23359-B002-102,3,129770a9-3c1e-4212-82cc-8d9b31dedc7b,Northcote Public Convenience,23359,Northcote Town Centre,Kaipatiki,Ernie May Street,,Auckland,450000.0,3,0.0,No modelled exposure
park-201,slr_1m,0.0,0,201,Public Toilet,Building Level 3,10540-B003-151,3,0174bd6f-a34a-44f5-a26f-3ad6d91f2a12,Public Toilet,10540,Glenbrook Beach Boat Ramp Reserve,Franklin,McLarin Road,,Manukau Harbour,450000.0,3,0.0,No modelled exposure
park-2010,slr_1m,0.0,0,2010,Library,Building Level 3,23359-B002-101,3,f7009aff-f700-40fc-bb45-6c86bd6903cc,Northcote Library,23359,Northcote Town Centre,Kaipatiki,Ernie May Street,,Auckland,15000000.0,5,0.0,No modelled exposure
park-2011,slr_1m,0.0,0,2011,Public Toilet,Building Level 3,21645-B001-151,3,db3fbecd-3430-421f-b1a1-455ac6902ac3,Toilet - Macpherson Reserve,21645,Macpherson Reserve,Orakei,Meadowbank Road,187,Auckland,450000.0,3,0.0,No modelled exposure
park-2012,slr_1m,0.0,0,2012,Changing Shed,Building Level 3,10739-B009-101,3,c7f1feec-c8ee-47e7-aea2-9bc6fbf7710b,Changing Rooms,10739,Papatoetoe Recreation Grounds,Otara-Papatoetoe,Great South Road,295R,Auckland,650000.0,2,0.0,No modelled exposure
park-2013,slr_1m,0.0,0,2013,Public Toilet,Building Level 3,10179-B013-151,3,3cea65b3-4b31-4df2-a284-e47f48dec33a,Maungawhau Toilet Tahaki Reserve,10179,Maungawhau/Mount Eden,Albert-Eden,Mount Eden Road,250,Auckland Central,450000.0,3,0.0,No modelled exposure
park-2014,slr_1m,0.0,0,2014,Toilet/Changing,Building Level 3,11054-B018-151,3,b5f8c0e8-7142-4b6a-a74f-2bba20820f27,Birkenhead War Mem Park Toilet Block,11054,Birkenhead War Memorial Park,Kaipatiki,Birkenhead Avenue,102,Auckland,800000.0,3,0.0,No modelled exposure
park-2015,slr_1m,0.0,0,2015,Public Toilet,Building Level 3,20894-B001-151,3,0c90338a-957f-4e5e-9269-3c42afd9576f,Toilet_Turners Reserve,20894,Turner Reserve,Puketapapa,Glynn Street,1,Auckland,450000.0,3,0.0,No modelled exposure
park-2016,slr_1m,0.0,0,2016,Public Toilet,Building Level 3,10739-B009-100,3,319f4eb1-fa69-432e-ad1e-98d2886369eb,Toilets,10739,Papatoetoe Recreation Grounds,Otara-Papatoetoe,Great South Road,295R,Auckland,450000.0,3,0.0,No modelled exposure
park-2017,slr_1m,0.0,0,2017,Library,Building Level 3,35662-B001-100,3,7c1744bf-4245-419d-820f-f83abbc3ab64,Ormiston SC Library (3rd party),35662,Ormiston SC Library (3rd Party),Howick,Ormiston Road,240,Auckland,15000000.0,5,0.0,No modelled exposure
park-2018,slr_1m,0.0,0,2018,Public Toilet,Building Level 3,10465-B006-151,3,08e74e97-57f4-4f44-886e-1877ef287876,Toilet Pacific Road Beach Carpark,10465,Te Arai Regional Park,Rodney,Te Arai Point Road,,North Shore,450000.0,3,0.0,No modelled exposure
park-202,slr_1m,0.0,0,202,Public Toilet,Building Level 3,10513-B001-151,3,5ce51f5b-8d06-486a-89bd-1b2a4c03ae79,Toilet - Water tank - Mens,10513,"Hunua Hall, Tennis & Netball Courts",Franklin,Hunua Road,2316,Franklin,450000.0,3,0.0,No modelled exposure
park-2020,slr_1m,0.0,0,2020,Playspace - Public Access,Playspace Location,21651-L100-230-EXW-001,3,3c78343c-e6d4-4f29-ab01-fcb0e6f530c1,PS_Playground-Lenore Rd,21651,Boggust Park,Mangere-Otahuhu,Lenore Road,55R,Auckland,400000.0,2,0.0,No modelled exposure
park-2021,slr_1m,0.0,0,2021,Public Toilet,Building Level 3,33650-B001-151,3,3d2926ac-d488-4002-b65f-79ffe818f34b,Toilet-Toilet in the reserve,33650,Dinning Rd Esplanade Reserve-Provisional,Rodney,Riverhead Point Road,69,Auckland,450000.0,3,0.0,No modelled exposure
