record_id,asset_id,description,site_description,asset_type,asset_group,local_board,planning_area,replacement_value_nzd,criticality_score,coastal_current_eal_nzd,coastal_slr_1m_eal_nzd,liquefaction_overlap_matches,liquefaction_vulnerability,liquefaction_mapped,liquefaction_review_flag,liquefaction_unrecognised_category,coastal_current_exposed,coastal_slr_1m_exposed,screening_flag_count,screening_attention
park-825,22725-B001-152,Keri Downs Changerooms,Keri Downs Park,Changing Shed,Building Level 3,Papakura,Papakura,650000.0,2,0.0,0.0,1,Very Low,True,False,False,False,False,0,No elevated flag
park-826,21282-B001-100,Toilets-Community Hall/Clubrooms,Smiths Reserve,Public Toilet,Building Level 3,Papakura,Papakura,450000.0,3,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-827,20594-B002-152,Greenmount Park Changing Rooms,Greenmount Park,Changing Shed,Building Level 3,Howick,Howick,650000.0,2,0.0,0.0,1,Very Low,True,False,False,False,False,0,No elevated flag
park-828,10627-B001-152,Omana Park Toilet,Omana Park,Public Toilet,Building Level 3,Otara-Papatoetoe,Otara-Papatoetoe,450000.0,3,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-829,21277-B001-151,Toilet- (French Bay Esplanade),French Bay Esplanade,Public Toilet,Building Level 3,Waitakere Ranges,Waitakere Ranges,450000.0,3,0.0,0.0,1,Very Low,True,False,False,False,False,0,No elevated flag
park-83,10117-B002-151,Toilet-(Point Chevalier Library),Point Chevalier Library,Public Toilet,Building Level 3,Albert-Eden,Albert-Eden,450000.0,3,0.0,0.0,1,Very Low,True,False,False,False,False,0,No elevated flag
park-831,33448-B001-100,Te Manawa Library - Level 01,Te Manawa,Library,Building Level 3,Henderson-Massey,Henderson-Massey,15000000.0,5,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-832,10168-B004-151,Toilet - Panmure Library (T12),Panmure Library-Community Hall,Public Toilet,Building Level 3,Maungakiekie-Tamaki,Maungakiekie-Tamaki,450000.0,3,0.0,0.0,1,Very Low,True,False,False,False,False,0,No elevated flag
park-833,10738-B002-152,House Park Change Rooms,House Park,Changing Shed,Building Level 3,Mangere-Otahuhu,Mangere-Otahuhu,650000.0,2,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-836,10596-B001-152,Changing rooms-(Leabank Park),Leabank Park,Changing Shed,Building Level 3,Manurewa,Manurewa,650000.0,2,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-837,22940-B004-101,Mangere Mountain Changing Rooms (Soccer),Te Pane-o-Mataaho/Mangere Mountain,Changing Shed,Building Level 3,Mangere-Otahuhu,Mangere-Otahuhu,650000.0,2,0.0,0.0,1,Very Low,True,False,False,False,False,0,No elevated flag
park-838,11161-B002-152,Mclennan Chngrms1&2-Closest to carprk,Mclennan Park,Changing Shed,Building Level 3,Papakura,Papakura,650000.0,2,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-839,11210-B002-100,Changing Room,Shoesmith Domain Recreation Reserve,Changing Shed,Building Level 3,Rodney,Rodney,650000.0,2,0.0,0.0,1,Very Low,True,False,False,False,False,0,No elevated flag
park-840,33448-B001-101,Te Manawa Library - Level 02,Te Manawa,Library,Building Level 3,Henderson-Massey,Henderson-Massey,15000000.0,5,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-841,20015-B002-151,Bayswater Marina Public Toilet (South),Bayswater Marina Public Toilets,Public Toilet,Building Level 3,Devonport-Takapuna,Devonport-Takapuna,450000.0,3,0.0,0.0,0,Not mapped,False,False,False,False,False,0,No elevated flag
park-842,10711-B001-152,Changing rooms (Clevedon Shwgrnds) AMP,Clevedon Showgrounds Reserve,Changing Shed,Building Level 3,Franklin,Franklin,650000.0,2,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-843,10619-B007-152,Changerooms,Walter Massey Park,Changing Shed,Building Level 3,Mangere-Otahuhu,Mangere-Otahuhu,650000.0,2,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
park-844,10663-B001-152,Changing rooms,Laurie Gibbons Memorial Park,Changing Shed,Building Level 3,Manurewa,Manurewa,650000.0,2,0.0,0.0,1,Damage Unlikely,True,False,False,False,False,0,No elevated flag
